97.7348889672811	98.06818744525	        98.2058762716154	98.1497890891245	98.2272134130076	98.1950093958728	98.1610348086303	98.0676387826243	98.0841064529064	98.0423658493956	98.1076991454232	98.1031932710726	98.1226598238207	98.1010561051527	98.1054722825472	98.1265374583407	98.1632386516347	98.1230339617125	98.1487900466944	98.086820784438	        98.0177325010046	97.9694452070991	98.2754305198711	98.1524019342269	98.1183723297808	98.1187784914297
53.7295133846772	69.5868663642341	76.8976602177127	81.0069219221428	83.2407166908459	85.3286863118943	86.6222179152627	87.1135130253079	88.9226683727077	92.0084421280445	95.2321249309025	96.5823414922701	97.0606091966973	97.5194192284688	97.6905209429231	97.7228374391148	97.7120362408736	97.8039071071431	97.7699465845155	97.7032444180352	97.7509609632737	97.6521224013155	98.1854837019425	97.9449076862147	97.800650338582	97.8671570963645
55.2606241745743	70.7655316519262	77.7653765330851	81.8905252161864	83.5553721856283	85.9603071668091	86.644165575483	87.9378201030177	88.6692321187271	89.5319304030223	92.2419657976466	94.95480158164	95.912932139803	96.8844494619499	97.2359145674533	97.2804511392838	97.2180920340217	97.4535701703662	97.3545789478469	97.2827319660611	97.4577756378587	97.3037562452144	98.086258235971	97.7165799780787	97.4518453651694	97.5905313964332
56.5430158321486	71.7728238820563	78.6013945413757	82.4960717911982	84.0642711464031	86.0126018514126	87.1413841666719	88.34284395333	88.9578214145113	90.2521402632814	89.1302336028389	93.2089391633903	94.6688384014451	96.1884588361781	96.735683425455	96.7935377827783	96.6750307616571	97.0672093166513	96.8971377014644	96.8196784847398	97.1340492448136	96.9195570470031	97.9762403046079	97.4641152894687	97.0671615088326	97.2849794032487
58.1109289492839	73.4689132305425	79.7440828713633	83.1413446987029	85.0901531553612	86.6760429335814	87.7860845380197	88.0025451094204	89.3016184191804	89.980805448947	89.4613730997244	91.3313644074423	93.3156452517815	95.4222071631789	96.1825962236786	96.2550185146398	96.0751429230717	96.6389670751057	96.3908892026058	96.3072845662102	96.7747473805722	96.4936963530957	97.8535678446372	97.1834726793879	96.6407627389993	96.9457136456552
59.6028301210393	74.9162138702989	80.922310289396	83.9199632359778	86.1455546757384	87.4959331177061	88.4165530944547	88.5934931776609	90.0797730697023	90.3569572128926	89.2029544964665	89.4285619270203	91.838343559725	94.5744894661167	95.5678082659287	95.656229997049	95.4090164773289	96.1616433066585	95.8275819237474	95.7372202434633	96.3736648102612	96.0190092037034	97.715924296158	96.8696558636159	96.1654747521692	96.5668284924136
60.9230096112677	75.8848973732051	81.9210725707018	84.7250941343522	87.4009347692602	87.9627405380992	88.8114612172407	89.2087997420439	91.4918043625036	90.5929434960097	91.1085950343027	89.1579243058272	90.2190387394743	93.6315844306398	94.8803849059464	94.9864548062698	94.665039400806	95.6262871042146	95.1969932121379	95.0991686447013	95.9230640869771	95.4865877480255	97.5603909228314	96.5164131570351	95.6323780404664	96.1409534626857
61.8721714508836	76.2428006466931	82.331111412105	85.4654944278935	87.5585829966817	88.6093529268389	88.9511185385527	89.949607593748	90.1801165763557	91.1202473020739	91.3214980243303	90.8523941349686	92.4096202663618	92.5765060100626	94.1066454879064	94.2322742909262	93.8287170112879	95.0216302099073	94.4863033293408	94.3801960193067	95.4131715152923	94.8852169772571	97.3832375472105	96.1158167438837	95.0302428617292	95.6587690181201
63.3222028217122	76.8083307909757	83.2154721961478	85.5023029308874	87.6289485022871	88.812109102416	89.361219547102	90.2545816090866	90.3784816555543	91.465561821505	91.4628080998074	91.8103783537742	91.6360746933399	89.9208499878264	93.2292435983344	93.376660318433	92.8817182623079	94.3332851770044	93.6792147731044	93.5638658456073	94.8314601328311	94.2005760601287	97.1796195008897	95.6576605902071	94.3447294890175	95.108316691844
64.7143080607107	77.597452773935	84.1745103205681	85.9949597989442	87.9985414830805	88.9321911757981	89.3632140610625	90.1933220531376	89.798862106172	91.3587892162348	91.3633210196733	91.9399076870832	92.1873132791374	92.0155595419188	90.195442609381	92.3976741342525	91.8005165772907	93.542585840938	92.7546871581072	92.6289669215438	94.1616067599484	93.4140832339315	96.9431277945703	95.1285787345145	93.5572315207785	94.473993877785
66.0732576762542	78.8445700663705	84.5943070921053	86.9750996234719	88.6527038912028	89.452647422483	88.7955008222681	90.4637222384088	91.3033477863051	91.8446361473543	92.0269427900887	91.4134012938952	92.4034885583798	92.172108098007	92.338553101715	92.5307784728319	90.55440877912	92.6248689920194	91.685076503851	91.5476438348205	93.3819360984536	92.5011837414168	96.6651022842785	94.5107197399315	92.6431614575528	93.735051247264
67.041321679905	80.2880811551124	85.1072401490815	87.7748352096271	88.8113255804667	89.9545774860206	88.4769512530141	91.2088547340041	92.0019555534297	92.1009353683248	92.2358845325132	92.5781861747342	93.3210786178217	92.7201942295722	92.4970827631135	92.6793621765388	91.486999471834	92.5762379752392	90.4333239515203	90.2825743802918	92.4630312682975	91.4287401346264	96.3335481263216	93.7796927784443	91.5693373781989	92.8632798742753
67.8898515044283	80.6331902625824	86.8373008681954	88.6615327686716	89.129002529908	90.9747807219166	91.3252979919746	92.618545163401	92.877313952807	92.4481216418544	92.3009006724658	92.837025161993	92.8929065341094	92.7312659189125	93.185426642161	92.673430881803	92.6942810995449	92.403943702437	91.6735860613578	91.3807249779718	91.3639386970749	90.1509233062968	95.9313597173954	92.9012713430487	90.2898682047859	91.8193279369841
69.6506946742539	80.6024445897238	86.8659581134399	89.2030128547537	89.9776306595378	90.7387008010899	91.308721857895	92.4910771247804	91.1774508191965	92.1922526563892	92.8025733452284	92.6521035277272	93.1535627252285	93.8256330046436	93.4350665414847	93.7346183213614	93.7258314120313	92.5991202671171	92.4267756624846	92.2812604879639	91.6489503313418	89.6153550723209	93.5854209446715	91.8258795585151	88.739424630455	90.5465958549705
70.5975831211045	81.4323511315679	86.7103371501847	88.9400311792554	89.7777559273704	91.0374081624497	91.4916346779841	92.6501369003187	92.632729261638	91.4468215822001	91.818894200746	93.2752848859315	93.4469454348552	93.3885072899112	94.2017786478997	93.1323099663124	93.1259425367355	93.0004801680487	92.9564879643209	92.696556184674	92.2578097565039	91.6799150303431	92.0121649552556	91.3756218836883	90.9622156151337	87.7442342634303
72.2774299839151	82.9165428199027	87.8756815444349	89.899457724582	90.854313582052	90.8244468461527	91.6576399647077	92.2179006561505	93.5656052764208	93.0081807410813	92.3326872784527	95.171504326145	94.433170568754	92.6514230256981	93.9191735306866	93.4105419348307	93.4007842685018	93.231614342638	92.9366030518426	92.9105235914926	93.9173935111207	92.6383607476132	92.5273210661943	92.3401299953839	91.4373037809785	91.8124930301537
73.3238923222754	83.4587853011739	87.1225338357154	89.5323735860871	91.820416046825	91.9956799228578	90.3623530020681	92.8920044477241	92.3129486517832	93.3099931383927	93.7204618679906	93.4845765495452	94.0147765220465	93.8071612997666	94.7563681152507	93.54283470135	93.4169029314162	93.4923572807295	92.8500739058875	92.7177979563739	93.0906049765834	92.6105618756465	92.4838942333149	92.4244270763406	91.7953633785431	92.2136525805196
74.7449837864206	84.3637126698088	86.8569074440533	90.4698772607236	90.4852739159549	91.3278036312664	91.8664746350114	93.0592521399511	92.3493350139677	93.071958376609	92.6203189558093	92.8477900919404	93.2191697954226	93.4794623036699	93.1639788756564	93.8531267095957	95.3309576750526	90.5623890969257	93.3638431479265	91.9293911691538	92.2599471168735	92.3031782555412	92.325033764637	92.0666606326942	91.3301443877542	92.1711487460197
75.734160196436	84.8825730730436	87.0257952300791	88.6655941163751	90.0728591505597	91.0042559321942	92.0537914942355	91.5188428507666	91.7496802805527	92.7798831066721	93.0549058310114	91.852180717725	92.9620386142301	92.8512737554374	91.8013435056574	92.5847468745809	93.0179279354582	92.3604314005256	92.8492730837397	91.6391654106716	92.2201686950064	91.8388200259598	91.4617870217741	92.4057105641033	89.3701325449065	90.2824096228515
76.8396899518021	84.2607303276665	86.8354244413659	87.6396400890056	88.7224556045641	88.083327989699	88.7094894592271	90.2447667601	90.1275985559964	89.825759385957	91.3071677817189	91.6074900545883	90.6120495580685	90.7794711778093	90.4992778626658	90.8667855403335	91.2389756844028	89.6736590065461	90.2485532348517	90.5387649472301	90.6225158718618	90.4925867104467	89.7019476658124	89.5298262296349	88.0747909018018	89.4893650570982
